Trial,Agent,True_Preference,Submitted_List,Thought_Process,Is_Honest,Matched_Company,Stability,Efficiency,Result_Rank
1,Student_A,"['School_A', 'School_C', 'School_D', 'School_B', 'School_E']","['School_A', 'School_C', 'School_D', 'School_B', 'School_E']","This is a serial dictatorship (random order) mechanism: when it is my turn, I get my highest-ranked remaining school from my submitted list. Therefore, my best strategy is to submit my true preference order; any reordering that puts a less-preferred school above a more-preferred one can only cause me to take the less-preferred school in states where the better one is still available, and it cannot help me obtain a better school when the better one is already taken (since availability is determined solely by earlier students). Thus, I rank schools exactly as in my true preferences.",True,School_A,False,True,1
1,Student_B,"['School_B', 'School_D', 'School_A', 'School_E', 'School_C']","['School_B', 'School_D', 'School_A', 'School_E', 'School_C']","This is a sequential (serial dictatorship) assignment: when it is my turn, I get the highest-ranked school on my submitted list that is still available; schools’ priority lists are irrelevant. Therefore, my best strategy is to submit my true preferences in the same order so that whenever a more-preferred school is available, I take it, and only fall back to lower choices if higher ones were already taken by earlier students.",True,School_E,False,True,4
1,Student_C,"['School_D', 'School_A', 'School_B', 'School_C', 'School_E']","['School_D', 'School_A', 'School_B', 'School_C', 'School_E']","This is a random serial dictatorship: when my turn comes, I get the highest-ranked school on my submitted list that is still available. Since I cannot improve my outcome by misreporting (ranking a less-preferred “safer” school above a more-preferred one could only cause me to take it even when my top choice is available), the best strategy is to submit my true preference order.",True,School_D,False,True,1
1,Student_D,"['School_C', 'School_A', 'School_B', 'School_E', 'School_D']","['School_C', 'School_A', 'School_B', 'School_E', 'School_D']","The mechanism is serial dictatorship: when it is my turn, I receive the highest-ranked school on my submitted list that is still available, and no school priorities matter. Therefore, the optimal strategy is to report my true preferences in the exact order to ensure I always take my most-preferred remaining option at my turn. Any misordering could cause me to select a less-preferred school even when a more-preferred one is available.",True,School_C,False,True,1
1,Student_E,"['School_C', 'School_B', 'School_A', 'School_D', 'School_E']","['School_C', 'School_B', 'School_A', 'School_D', 'School_E']","This is a random serial dictatorship: when it’s your turn you take your highest-ranked school that is still available, and your ranking cannot affect what earlier students take. Therefore the best strategy is to submit your true preference order so that in every possible availability set you pick your most-preferred remaining option (any misordering could only cause you to pick a less-preferred school when a more-preferred one is available).",True,School_B,False,True,2
2,Student_A,"['School_A', 'School_C', 'School_D', 'School_B', 'School_E']","['School_A', 'School_C', 'School_D', 'School_B', 'School_E']","This is a serial dictatorship (random order) mechanism: when it is my turn, I receive my highest-ranked remaining school from my submitted list. Under this rule, misordering can only hurt me—if a more-preferred school is still available when I choose, listing it below a less-preferred one would cause me to take the worse option. Listing schools in my true preference order is therefore weakly dominant and maximizes my outcome for every possible position in the random serial order.",True,School_A,False,True,1
2,Student_B,"['School_B', 'School_D', 'School_A', 'School_E', 'School_C']","['School_B', 'School_D', 'School_A', 'School_E', 'School_C']","This is a random serial dictatorship: when it is my turn, I get the highest-ranked school on my submitted list that is still available. Since availability depends only on earlier students’ picks (not on schools’ priorities), there is no benefit to misreporting or reordering away from my true preferences—doing so could only cause me to take a less-preferred school while a more-preferred one was still open. Therefore I should submit my true preference order.",True,School_E,False,True,4
2,Student_C,"['School_D', 'School_A', 'School_B', 'School_C', 'School_E']","['School_D', 'School_A', 'School_B', 'School_C', 'School_E']","This is a random serial dictatorship (sequential pick) with no use of school priorities, so you should report your true preferences. Any deviation can only cause you to pick a less-preferred school when your top choices are still available, and it cannot improve your outcome when they are unavailable (you would simply move down the list anyway). Therefore, submit your True Preference List in the same order.",True,School_D,False,True,1
2,Student_D,"['School_C', 'School_A', 'School_B', 'School_E', 'School_D']","['School_C', 'School_A', 'School_B', 'School_E', 'School_D']","This is a random serial dictatorship: when it is my turn, I get the highest-ranked school on my submitted list that is still available, and no school priorities matter. Therefore, there is no strategic benefit to misreporting—ranking a less-preferred school higher can only cause me to take it even when a more-preferred school is still available. To maximize my outcome for every possible position in the random order, I should submit my true preference order.",True,School_B,False,True,3
2,Student_E,"['School_C', 'School_B', 'School_A', 'School_D', 'School_E']","['School_C', 'School_B', 'School_A', 'School_D', 'School_E']","This is a random serial dictatorship: when it is my turn, I get my highest-ranked remaining school from my submitted list. Misreporting cannot help because (i) schools do not use priorities here, only availability matters, and (ii) ranking a less-preferred school above a more-preferred one can only cause me to take the worse school in cases where the better one is still available. Therefore, the optimal strategy is to submit my true preference order.",True,School_C,False,True,1
