Trial,Agent,True_Preference,Submitted_List,Thought_Process,Is_Honest,Matched_Company,Stability,Efficiency,Result_Rank
1,Student_A,"['School_A', 'School_C', 'School_D', 'School_B', 'School_E']","['School_A', 'School_C', 'School_D', 'School_B', 'School_E']","With immediate-final admissions and schools disappearing once filled, the safest strategy is to apply in your true preference order: any school you skip early could fill in Step 1 and become unavailable later, harming your chance to match to a higher-preferred option. Since you prefer unemployment to any unlisted school and cannot add other options, reporting the true order best preserves access to your top choices at the earliest possible step.",True,School_A,False,True,1
1,Student_B,"['School_B', 'School_D', 'School_A', 'School_E', 'School_C']","['School_B', 'School_D', 'School_A', 'School_E', 'School_C']","Because admissions are final immediately and schools that fill in earlier steps disappear, the safest strategy is to apply in the same order as your true preferences. Any attempt to “game” by ranking a less-preferred school higher risks getting permanently admitted there and losing the chance at a more-preferred school. Therefore, submit your true preference list unchanged.",True,School_B,False,True,1
1,Student_C,"['School_D', 'School_A', 'School_B', 'School_C', 'School_E']","['School_D', 'School_A', 'School_B', 'School_C', 'School_E']","With final admissions each step and no information about other students’ applications or schools’ priority rankings, the safest strategy to maximize the chance of getting the highest possible school on my true preference list is to rank schools truthfully. Any attempt to “game” by ranking a lower school first could permanently lock me into a worse outcome if that school admits me in Step 1.",True,School_D,False,True,1
1,Student_D,"['School_C', 'School_A', 'School_B', 'School_E', 'School_D']","['School_C', 'School_A', 'School_B', 'School_E', 'School_D']","With immediate final admissions and no information about other students or school priorities, the best way to maximize the chance of getting the most-preferred feasible match is to apply in true preference order. Any strategy that ranks a less-preferred school above a more-preferred one risks locking in an inferior final match in an early step, since acceptances are permanent and you cannot later move to a better school.",True,School_C,False,True,1
1,Student_E,"['School_C', 'School_B', 'School_A', 'School_D', 'School_E']","['School_C', 'School_B', 'School_A', 'School_D', 'School_E']","With final admissions at each step and no information about other students’ priorities or likely competition, the best way to maximize the chance of landing the highest possible school on my true preference list is to rank schools in my true order. Any attempt to “play it safe” by ranking a lower school earlier can permanently lock me out of a higher-preferred school that I might have been able to get if I applied there first.",True,School_E,False,True,5
2,Student_A,"['School_A', 'School_C', 'School_D', 'School_B', 'School_E']","['School_A', 'School_C', 'School_D', 'School_B', 'School_E']","With final admissions at each step and no ability to displace earlier admits, the safest way to maximize the chance of landing the highest-ranked feasible school is to apply in the same order as true preferences. Any attempt to “game” by ranking a lower school earlier risks locking in a worse final match, while ranking a higher school earlier cannot make you worse off because rejection simply moves you to the next option (if still available).",True,School_A,False,True,1
2,Student_B,"['School_B', 'School_D', 'School_A', 'School_E', 'School_C']","['School_B', 'School_D', 'School_A', 'School_E', 'School_C']","With final admissions each round and no information about other students or school priorities, the safest strategy is to rank schools in your true order. Any attempt to “game” by listing a less-preferred school earlier could lock you into a worse final match if you are admitted there, and it does not increase your chance of getting a more-preferred school (since you can only be considered by a school when you apply to it). Therefore, submit your True Preference List as your Choice Ranking List.",True,School_B,False,True,1
2,Student_C,"['School_D', 'School_A', 'School_B', 'School_C', 'School_E']","['School_D', 'School_A', 'School_B', 'School_C', 'School_E']","With admissions final at each step and no information about other students’ applications or school priorities, the safest strategy to maximize the chance of the best attainable match is to rank schools in true preference order. Any attempt to “game” by ranking a lower school first risks getting permanently admitted there and losing the opportunity to obtain a higher-preferred school.",True,School_D,False,True,1
2,Student_D,"['School_C', 'School_A', 'School_B', 'School_E', 'School_D']","['School_C', 'School_A', 'School_B', 'School_E', 'School_D']","With final admissions at each step and no ability to displace earlier admits, the safest strategy is to apply in the same order as true preferences: always try first for the most-preferred school, then proceed down the list if rejected. Any misreport that lowers a top choice risks permanently losing the chance at it without creating a compensating way to upgrade later.",True,School_C,False,True,1
2,Student_E,"['School_C', 'School_B', 'School_A', 'School_D', 'School_E']","['School_C', 'School_B', 'School_A', 'School_D', 'School_E']","With final admissions each step and no information about other students’ priorities or choices, the best way to maximize the chance of getting the most-preferred feasible match is to apply in true-preference order. Any “safety” reordering could only increase the chance of ending up in a less-preferred school while risking missing a seat at a more-preferred one that might have remained available.",True,School_E,False,True,5
3,Student_A,"['School_A', 'School_C', 'School_D', 'School_B', 'School_E']","['School_A', 'School_C', 'School_D', 'School_B', 'School_E']","Because admissions are final at each step and schools that fill early disappear, the safest strategy without any information about other students or school priorities is to apply in your true preference order. Misreporting by ranking a lower-choice school earlier could lock you into a worse final match, while ranking a higher-choice school earlier cannot make you worse off given you still have later options if rejected.",True,School_A,False,True,1
3,Student_B,"['School_B', 'School_D', 'School_A', 'School_E', 'School_C']","['School_B', 'School_D', 'School_A', 'School_E', 'School_C']","Because admissions are final immediately and you can only apply to schools that still have open seats in later steps, there is no benefit to ranking a less-preferred school above a more-preferred one. Ranking a lower choice earlier could permanently lock you into it and prevent you from ever attempting a higher true preference. Therefore, the best strategy is to submit your true preference order (restricted to the listed acceptable schools).",True,School_B,False,True,1
3,Student_C,"['School_D', 'School_A', 'School_B', 'School_C', 'School_E']","['School_D', 'School_A', 'School_B', 'School_C', 'School_E']","With permanent (final) admissions at each step and no information about other students’ preferences or schools’ priority rules, the safest strategy to maximize the chance of getting the best possible outcome on the true preference list is to rank schools truthfully. Any attempt to ‘game’ by ranking a safer school first risks being permanently admitted there and losing the opportunity to match with a more-preferred school that you could have obtained.",True,School_D,False,True,1
3,Student_D,"['School_C', 'School_A', 'School_B', 'School_E', 'School_D']","['School_C', 'School_A', 'School_B', 'School_E', 'School_D']","With permanent (final) admissions each step and no chance to trade up later, the safest strategy is to apply in the same order as true preferences to maximize the chance of landing the best possible school. Any misreport (e.g., ranking a less-preferred school higher) could lock in a worse outcome if admitted early, and it does not improve access to more-preferred schools since you can only move down your list after rejection.",True,School_C,False,True,1
3,Student_E,"['School_C', 'School_B', 'School_A', 'School_D', 'School_E']","['School_C', 'School_B', 'School_A', 'School_D', 'School_E']","With immediate and final admissions each round and no information about other students’ priorities or choices, the safest strategy to maximize the chance of getting the best possible school is to rank schools in true preference order. Any attempt to “game” by placing a less-preferred school higher risks being permanently admitted there and losing the chance at a more-preferred option if it would have been available. Listing all acceptable schools in descending true preference also ensures you remain eligible for lower choices if rejected by higher ones, while avoiding any unacceptable schools.",True,School_E,False,True,5
4,Student_A,"['School_A', 'School_C', 'School_D', 'School_B', 'School_E']","['School_A', 'School_C', 'School_D', 'School_B', 'School_E']","Because admissions are final immediately and you can only apply to schools with remaining seats, you should apply in the same order as your true preferences. Any attempt to “game” by ranking a safer school higher risks locking in a worse final match and can also remove the chance to apply to a more-preferred school that might still have been available later. Therefore, submit your true preference order.",True,School_A,False,True,1
4,Student_B,"['School_B', 'School_D', 'School_A', 'School_E', 'School_C']","['School_B', 'School_D', 'School_A', 'School_E', 'School_C']","Because admissions are final immediately and you can only apply to schools that still have seats, you should rank schools in your true preference order. Any attempt to 'game' by ranking a safer school first risks locking in a worse final match and losing the chance at a more-preferred school that might have remained available. Therefore, submit the true preference list unchanged.",True,School_B,False,True,1
